date,wave_height,wave_period,wave_direction
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
2024-12-20 23:00:00+00:00,,,
